"","id","year","male","birthdate","birthyear","mono_index","sampyearsum","sociality","inno_count","domain_index","domain","age","logsampeff","MainGroup","groups","group","rank","max_group","avg_age","avg_rnk","avg_elo","rank_class","inno_count_ND","sociality.s","sociality.c","logage","logage.c","group_index","year_index","age_cat","adult.f","adult.m","adult","rankhi","rankmid","ranklo","innobinom","groupsize.c","innovator","innovatoryear"
"3538","TU",2008,1,2001-11-21,2001,209,1151,42.9,0,4,"social",8,7.04838640872188,"FL","FL,M:BF-BH-BO-HE-JA-NP-TU","FL",9,19,6.4,8,993.9,"mid",1,-0.635820962286409,-9.03371647509579,2.07944154167984,0.0815258944819603,4,2,2,0,0,0,0,1,0,0,-7.3690932311622,1,1
"3539","TU",2008,1,2001-11-21,2001,209,1151,42.9,0,3,"self-directed",8,7.04838640872188,"FL","FL,M:BF-BH-BO-HE-JA-NP-TU","FL",9,19,6.4,8,993.9,"mid",1,-0.635820962286409,-9.03371647509579,2.07944154167984,0.0815258944819603,4,2,2,0,0,0,0,1,0,0,-7.3690932311622,1,1
"3540","TU",2008,1,2001-11-21,2001,209,1151,42.9,0,2,"investigative",8,7.04838640872188,"FL","FL,M:BF-BH-BO-HE-JA-NP-TU","FL",9,19,6.4,8,993.9,"mid",1,-0.635820962286409,-9.03371647509579,2.07944154167984,0.0815258944819603,4,2,2,0,0,0,0,1,0,0,-7.3690932311622,1,1
"3543","TW",2007,1,2001-10-15,2001,210,1196,55.4,0,4,"social",7,7.08673793451058,"FF","CU,FF,M:AO-LX-SM-TW,RF","FF",18,42,5.7,14.3,914.1,"mid",0,0.24396777698724,3.46628352490421,1.94591014905531,-0.0520054981425622,3,1,2,0,0,0,0,1,0,0,15.6309067688378,1,1
"3546","TW",2007,1,2001-10-15,2001,210,1196,55.4,0,3,"self-directed",7,7.08673793451058,"FF","CU,FF,M:AO-LX-SM-TW,RF","FF",18,42,5.7,14.3,914.1,"mid",0,0.24396777698724,3.46628352490421,1.94591014905531,-0.0520054981425622,3,1,2,0,0,0,0,1,0,0,15.6309067688378,1,1
"3549","TW",2007,1,2001-10-15,2001,210,1196,55.4,0,1,"foraging",7,7.08673793451058,"FF","CU,FF,M:AO-LX-SM-TW,RF","FF",18,42,5.7,14.3,914.1,"mid",0,0.24396777698724,3.46628352490421,1.94591014905531,-0.0520054981425622,3,1,2,0,0,0,0,1,0,0,15.6309067688378,1,1
"3552","TW",2007,1,2001-10-15,2001,210,1196,55.4,0,2,"investigative",7,7.08673793451058,"FF","CU,FF,M:AO-LX-SM-TW,RF","FF",18,42,5.7,14.3,914.1,"mid",0,0.24396777698724,3.46628352490421,1.94591014905531,-0.0520054981425622,3,1,2,0,0,0,0,1,0,0,15.6309067688378,1,1
"3554","TW",2008,1,2001-10-15,2001,210,1613,48.2,0,1,"foraging",8,7.38585107812521,"RF","FF,RF","RF",8,18,6.7,7.3,1055.9,"mid",2,-0.262790536834381,-3.73371647509578,2.07944154167984,0.0815258944819603,8,2,2,0,0,0,0,1,0,0,-8.3690932311622,1,1
"3556","TW",2008,1,2001-10-15,2001,210,1613,48.2,0,2,"investigative",8,7.38585107812521,"RF","FF,RF","RF",8,18,6.7,7.3,1055.9,"mid",2,-0.262790536834381,-3.73371647509578,2.07944154167984,0.0815258944819603,8,2,2,0,0,0,0,1,0,0,-8.3690932311622,1,1
"3558","TW",2008,1,2001-10-15,2001,210,1613,48.2,1,4,"social",8,7.38585107812521,"RF","FF,RF","RF",8,18,6.7,7.3,1055.9,"mid",2,-0.262790536834381,-3.73371647509578,2.07944154167984,0.0815258944819603,8,2,2,0,0,0,0,1,0,1,-8.3690932311622,1,1
"3560","TW",2008,1,2001-10-15,2001,210,1613,48.2,0,3,"self-directed",8,7.38585107812521,"RF","FF,RF","RF",8,18,6.7,7.3,1055.9,"mid",2,-0.262790536834381,-3.73371647509578,2.07944154167984,0.0815258944819603,8,2,2,0,0,0,0,1,0,0,-8.3690932311622,1,1
"3561","TW",2009,1,2001-10-15,2001,210,1521,50.5,0,4,"social",9,7.32712329225929,"RF","RF","RF",8,20,7.7,7,1126.4,"mid",0,-0.10090940880803,-1.43371647509579,2.19722457733622,0.199308930138344,8,3,2,0,0,0,0,1,0,0,-6.3690932311622,1,1
"3562","TW",2009,1,2001-10-15,2001,210,1521,50.5,0,1,"foraging",9,7.32712329225929,"RF","RF","RF",8,20,7.7,7,1126.4,"mid",0,-0.10090940880803,-1.43371647509579,2.19722457733622,0.199308930138344,8,3,2,0,0,0,0,1,0,0,-6.3690932311622,1,1
"3563","TW",2009,1,2001-10-15,2001,210,1521,50.5,0,2,"investigative",9,7.32712329225929,"RF","RF","RF",8,20,7.7,7,1126.4,"mid",0,-0.10090940880803,-1.43371647509579,2.19722457733622,0.199308930138344,8,3,2,0,0,0,0,1,0,0,-6.3690932311622,1,1
"3564","TW",2009,1,2001-10-15,2001,210,1521,50.5,0,3,"self-directed",9,7.32712329225929,"RF","RF","RF",8,20,7.7,7,1126.4,"mid",0,-0.10090940880803,-1.43371647509579,2.19722457733622,0.199308930138344,8,3,2,0,0,0,0,1,0,0,-6.3690932311622,1,1
"3565","TW",2010,1,2001-10-15,2001,210,554,53.4,0,4,"social",10,6.31716468674728,"RF","RF","RF",4,22,8.7,4,1318.5,"high",1,0.103201578703456,1.46628352490421,2.30258509299405,0.304669445796171,8,4,3,0,1,1,1,0,0,0,-4.3690932311622,1,1
"3566","TW",2010,1,2001-10-15,2001,210,554,53.4,0,3,"self-directed",10,6.31716468674728,"RF","RF","RF",4,22,8.7,4,1318.5,"high",1,0.103201578703456,1.46628352490421,2.30258509299405,0.304669445796171,8,4,3,0,1,1,1,0,0,0,-4.3690932311622,1,1
"3567","TW",2010,1,2001-10-15,2001,210,554,53.4,1,2,"investigative",10,6.31716468674728,"RF","RF","RF",4,22,8.7,4,1318.5,"high",1,0.103201578703456,1.46628352490421,2.30258509299405,0.304669445796171,8,4,3,0,1,1,1,0,0,1,-4.3690932311622,1,1
"3568","TW",2010,1,2001-10-15,2001,210,554,53.4,0,1,"foraging",10,6.31716468674728,"RF","RF","RF",4,22,8.7,4,1318.5,"high",1,0.103201578703456,1.46628352490421,2.30258509299405,0.304669445796171,8,4,3,0,1,1,1,0,0,0,-4.3690932311622,1,1
"3569","TW",2011,1,2001-10-15,2001,210,567,41.3,0,4,"social",11,6.34035930372775,"RF","RF","RF",4,25,9.7,3.7,1345.6,"high",0,-0.748433920913436,-10.6337164750958,2.39789527279837,0.399979625600495,8,5,3,0,1,1,1,0,0,0,-1.3690932311622,1,1
"3570","TW",2011,1,2001-10-15,2001,210,567,41.3,0,1,"foraging",11,6.34035930372775,"RF","RF","RF",4,25,9.7,3.7,1345.6,"high",0,-0.748433920913436,-10.6337164750958,2.39789527279837,0.399979625600495,8,5,3,0,1,1,1,0,0,0,-1.3690932311622,1,1
"3571","TW",2011,1,2001-10-15,2001,210,567,41.3,0,3,"self-directed",11,6.34035930372775,"RF","RF","RF",4,25,9.7,3.7,1345.6,"high",0,-0.748433920913436,-10.6337164750958,2.39789527279837,0.399979625600495,8,5,3,0,1,1,1,0,0,0,-1.3690932311622,1,1
"3572","TW",2011,1,2001-10-15,2001,210,567,41.3,0,2,"investigative",11,6.34035930372775,"RF","RF","RF",4,25,9.7,3.7,1345.6,"high",0,-0.748433920913436,-10.6337164750958,2.39789527279837,0.399979625600495,8,5,3,0,1,1,1,0,0,0,-1.3690932311622,1,1
"3577","TX",2009,0,2000-05-15,2000,211,110,41.8,1,4,"social",10,4.70048036579242,"SP","SP","SP",12,26,9.1,11.3,975.7,"mid",1,-0.71324237134249,-10.1337164750958,2.30258509299405,0.304669445796171,10,3,3,1,0,1,0,1,0,1,-0.369093231162196,1,1
"3578","TX",2009,0,2000-05-15,2000,211,110,41.8,0,3,"self-directed",10,4.70048036579242,"SP","SP","SP",12,26,9.1,11.3,975.7,"mid",1,-0.71324237134249,-10.1337164750958,2.30258509299405,0.304669445796171,10,3,3,1,0,1,0,1,0,0,-0.369093231162196,1,1
"3579","TX",2009,0,2000-05-15,2000,211,110,41.8,0,2,"investigative",10,4.70048036579242,"SP","SP","SP",12,26,9.1,11.3,975.7,"mid",1,-0.71324237134249,-10.1337164750958,2.30258509299405,0.304669445796171,10,3,3,1,0,1,0,1,0,0,-0.369093231162196,1,1
"3580","TX",2009,0,2000-05-15,2000,211,110,41.8,0,1,"foraging",10,4.70048036579242,"SP","SP","SP",12,26,9.1,11.3,975.7,"mid",1,-0.71324237134249,-10.1337164750958,2.30258509299405,0.304669445796171,10,3,3,1,0,1,0,1,0,0,-0.369093231162196,1,1
"3581","TX",2010,0,2000-05-15,2000,211,704,36.3,0,2,"investigative",11,6.55677835615804,"SP","SP","SP",22,35,10.1,15.4,1003.2,"mid",0,-1.10034941662289,-15.6337164750958,2.39789527279837,0.399979625600495,10,4,3,1,0,1,0,1,0,0,8.6309067688378,1,1
"3582","TX",2010,0,2000-05-15,2000,211,704,36.3,0,4,"social",11,6.55677835615804,"SP","SP","SP",22,35,10.1,15.4,1003.2,"mid",0,-1.10034941662289,-15.6337164750958,2.39789527279837,0.399979625600495,10,4,3,1,0,1,0,1,0,0,8.6309067688378,1,1
"3583","TX",2010,0,2000-05-15,2000,211,704,36.3,0,1,"foraging",11,6.55677835615804,"SP","SP","SP",22,35,10.1,15.4,1003.2,"mid",0,-1.10034941662289,-15.6337164750958,2.39789527279837,0.399979625600495,10,4,3,1,0,1,0,1,0,0,8.6309067688378,1,1
"3584","TX",2010,0,2000-05-15,2000,211,704,36.3,0,3,"self-directed",11,6.55677835615804,"SP","SP","SP",22,35,10.1,15.4,1003.2,"mid",0,-1.10034941662289,-15.6337164750958,2.39789527279837,0.399979625600495,10,4,3,1,0,1,0,1,0,0,8.6309067688378,1,1
"3585","TX",2011,0,2000-05-15,2000,211,217,60.6,0,1,"foraging",12,5.37989735354046,"SP","SP","SP",11,31,11.1,10.3,1122.2,"mid",0,0.609959892525077,8.66628352490422,2.484906649788,0.486991002590125,10,5,3,1,0,1,0,1,0,0,4.6309067688378,1,1
"3586","TX",2011,0,2000-05-15,2000,211,217,60.6,0,2,"investigative",12,5.37989735354046,"SP","SP","SP",11,31,11.1,10.3,1122.2,"mid",0,0.609959892525077,8.66628352490422,2.484906649788,0.486991002590125,10,5,3,1,0,1,0,1,0,0,4.6309067688378,1,1
"3587","TX",2011,0,2000-05-15,2000,211,217,60.6,0,3,"self-directed",12,5.37989735354046,"SP","SP","SP",11,31,11.1,10.3,1122.2,"mid",0,0.609959892525077,8.66628352490422,2.484906649788,0.486991002590125,10,5,3,1,0,1,0,1,0,0,4.6309067688378,1,1
"3588","TX",2011,0,2000-05-15,2000,211,217,60.6,0,4,"social",12,5.37989735354046,"SP","SP","SP",11,31,11.1,10.3,1122.2,"mid",0,0.609959892525077,8.66628352490422,2.484906649788,0.486991002590125,10,5,3,1,0,1,0,1,0,0,4.6309067688378,1,1
"3597","UK",2007,1,2004-11-04,2004,212,239,63.9,0,3,"self-directed",4,5.47646355193151,"MK","MK","MK",17,24,2.7,11.5,107.3,"low",0,0.84222411969332,11.9662835249042,1.38629436111989,-0.611621286077985,6,1,1,0,0,0,0,0,1,0,-2.3690932311622,1,1
"3598","UK",2007,1,2004-11-04,2004,212,239,63.9,0,2,"investigative",4,5.47646355193151,"MK","MK","MK",17,24,2.7,11.5,107.3,"low",0,0.84222411969332,11.9662835249042,1.38629436111989,-0.611621286077985,6,1,1,0,0,0,0,0,1,0,-2.3690932311622,1,1
"3599","UK",2007,1,2004-11-04,2004,212,239,63.9,0,1,"foraging",4,5.47646355193151,"MK","MK","MK",17,24,2.7,11.5,107.3,"low",0,0.84222411969332,11.9662835249042,1.38629436111989,-0.611621286077985,6,1,1,0,0,0,0,0,1,0,-2.3690932311622,1,1
"3600","UK",2007,1,2004-11-04,2004,212,239,63.9,0,4,"social",4,5.47646355193151,"MK","MK","MK",17,24,2.7,11.5,107.3,"low",0,0.84222411969332,11.9662835249042,1.38629436111989,-0.611621286077985,6,1,1,0,0,0,0,0,1,0,-2.3690932311622,1,1
"3601","UK",2008,1,2004-11-04,2004,212,146,66.7,0,2,"investigative",5,4.98360662170834,"MK","MK","MK",11,17,3.7,10.4,649.1,"mid",1,1.03929679729062,14.7662835249042,1.6094379124341,-0.388477734763775,6,2,2,0,0,0,0,1,0,0,-9.3690932311622,1,1
"3602","UK",2008,1,2004-11-04,2004,212,146,66.7,0,1,"foraging",5,4.98360662170834,"MK","MK","MK",11,17,3.7,10.4,649.1,"mid",1,1.03929679729062,14.7662835249042,1.6094379124341,-0.388477734763775,6,2,2,0,0,0,0,1,0,0,-9.3690932311622,1,1
"3603","UK",2008,1,2004-11-04,2004,212,146,66.7,1,4,"social",5,4.98360662170834,"MK","MK","MK",11,17,3.7,10.4,649.1,"mid",1,1.03929679729062,14.7662835249042,1.6094379124341,-0.388477734763775,6,2,2,0,0,0,0,1,0,1,-9.3690932311622,1,1
"3604","UK",2008,1,2004-11-04,2004,212,146,66.7,0,3,"self-directed",5,4.98360662170834,"MK","MK","MK",11,17,3.7,10.4,649.1,"mid",1,1.03929679729062,14.7662835249042,1.6094379124341,-0.388477734763775,6,2,2,0,0,0,0,1,0,0,-9.3690932311622,1,1
"3605","UK",2009,1,2004-11-04,2004,212,365,55.3,0,1,"foraging",6,5.89989735358249,"MK","MK","MK",10,18,4.7,9.9,694.3,"mid",0,0.23692946707305,3.36628352490421,1.79175946922805,-0.20615617796982,6,3,2,0,0,0,0,1,0,0,-8.3690932311622,1,1
"3606","UK",2009,1,2004-11-04,2004,212,365,55.3,0,4,"social",6,5.89989735358249,"MK","MK","MK",10,18,4.7,9.9,694.3,"mid",0,0.23692946707305,3.36628352490421,1.79175946922805,-0.20615617796982,6,3,2,0,0,0,0,1,0,0,-8.3690932311622,1,1
"3607","UK",2009,1,2004-11-04,2004,212,365,55.3,0,3,"self-directed",6,5.89989735358249,"MK","MK","MK",10,18,4.7,9.9,694.3,"mid",0,0.23692946707305,3.36628352490421,1.79175946922805,-0.20615617796982,6,3,2,0,0,0,0,1,0,0,-8.3690932311622,1,1
"3608","UK",2009,1,2004-11-04,2004,212,365,55.3,0,2,"investigative",6,5.89989735358249,"MK","MK","MK",10,18,4.7,9.9,694.3,"mid",0,0.23692946707305,3.36628352490421,1.79175946922805,-0.20615617796982,6,3,2,0,0,0,0,1,0,0,-8.3690932311622,1,1
"3609","UK",2010,1,2004-11-04,2004,212,255,62.2,0,1,"foraging",7,5.54126354515843,"MK","MK","MK",8,19,5.7,6.6,857.9,"mid",0,0.722572851152105,10.2662835249042,1.94591014905531,-0.0520054981425622,6,4,2,0,0,0,0,1,0,0,-7.3690932311622,1,1
"3610","UK",2010,1,2004-11-04,2004,212,255,62.2,0,4,"social",7,5.54126354515843,"MK","MK","MK",8,19,5.7,6.6,857.9,"mid",0,0.722572851152105,10.2662835249042,1.94591014905531,-0.0520054981425622,6,4,2,0,0,0,0,1,0,0,-7.3690932311622,1,1
"3611","UK",2010,1,2004-11-04,2004,212,255,62.2,0,2,"investigative",7,5.54126354515843,"MK","MK","MK",8,19,5.7,6.6,857.9,"mid",0,0.722572851152105,10.2662835249042,1.94591014905531,-0.0520054981425622,6,4,2,0,0,0,0,1,0,0,-7.3690932311622,1,1
"3612","UK",2010,1,2004-11-04,2004,212,255,62.2,0,3,"self-directed",7,5.54126354515843,"MK","MK","MK",8,19,5.7,6.6,857.9,"mid",0,0.722572851152105,10.2662835249042,1.94591014905531,-0.0520054981425622,6,4,2,0,0,0,0,1,0,0,-7.3690932311622,1,1
"3613","UK",2011,1,2004-11-04,2004,212,1496,54.7,0,3,"self-directed",8,7.31055015853442,"NM","M:DY-EZ-UK,M:DY-UK,MK,NM","NM",10,30,6.7,4.7,1131.1,"high",2,0.194699607587916,2.76628352490422,2.07944154167984,0.0815258944819603,7,5,2,0,0,0,1,0,0,0,3.6309067688378,1,1
"3615","UK",2011,1,2004-11-04,2004,212,1496,54.7,1,4,"social",8,7.31055015853442,"NM","M:DY-EZ-UK,M:DY-UK,MK,NM","NM",10,30,6.7,4.7,1131.1,"high",2,0.194699607587916,2.76628352490422,2.07944154167984,0.0815258944819603,7,5,2,0,0,0,1,0,0,1,3.6309067688378,1,1
"3617","UK",2011,1,2004-11-04,2004,212,1496,54.7,0,1,"foraging",8,7.31055015853442,"NM","M:DY-EZ-UK,M:DY-UK,MK,NM","NM",10,30,6.7,4.7,1131.1,"high",2,0.194699607587916,2.76628352490422,2.07944154167984,0.0815258944819603,7,5,2,0,0,0,1,0,0,0,3.6309067688378,1,1
"3619","UK",2011,1,2004-11-04,2004,212,1496,54.7,0,2,"investigative",8,7.31055015853442,"NM","M:DY-EZ-UK,M:DY-UK,MK,NM","NM",10,30,6.7,4.7,1131.1,"high",2,0.194699607587916,2.76628352490422,2.07944154167984,0.0815258944819603,7,5,2,0,0,0,1,0,0,0,3.6309067688378,1,1
"3625","UP",2009,0,2008-09-30,2008,213,90,92.8,0,2,"investigative",2,4.49980967033027,"MK","MK","MK",15,18,0.6,15.8,0,"low",0,2.87629568489399,40.8662835249042,0.693147180559945,-1.30476846663793,6,3,1,0,0,0,0,0,1,0,-8.3690932311622,0,0
"3626","UP",2009,0,2008-09-30,2008,213,90,92.8,0,3,"self-directed",2,4.49980967033027,"MK","MK","MK",15,18,0.6,15.8,0,"low",0,2.87629568489399,40.8662835249042,0.693147180559945,-1.30476846663793,6,3,1,0,0,0,0,0,1,0,-8.3690932311622,0,0
"3627","UP",2009,0,2008-09-30,2008,213,90,92.8,0,4,"social",2,4.49980967033027,"MK","MK","MK",15,18,0.6,15.8,0,"low",0,2.87629568489399,40.8662835249042,0.693147180559945,-1.30476846663793,6,3,1,0,0,0,0,0,1,0,-8.3690932311622,0,0
"3628","UP",2009,0,2008-09-30,2008,213,90,92.8,0,1,"foraging",2,4.49980967033027,"MK","MK","MK",15,18,0.6,15.8,0,"low",0,2.87629568489399,40.8662835249042,0.693147180559945,-1.30476846663793,6,3,1,0,0,0,0,0,1,0,-8.3690932311622,0,0
"3633","US",2007,0,2006-07-17,2006,214,74,83.1,0,4,"social",2,4.30406509320417,"MK","MK","MK",23,24,0.6,13.9,0,"low",0,2.19357962321764,31.1662835249042,0.693147180559945,-1.30476846663793,6,1,1,0,0,0,0,0,1,0,-2.3690932311622,0,0
"3634","US",2007,0,2006-07-17,2006,214,74,83.1,0,1,"foraging",2,4.30406509320417,"MK","MK","MK",23,24,0.6,13.9,0,"low",0,2.19357962321764,31.1662835249042,0.693147180559945,-1.30476846663793,6,1,1,0,0,0,0,0,1,0,-2.3690932311622,0,0
"3635","US",2007,0,2006-07-17,2006,214,74,83.1,0,3,"self-directed",2,4.30406509320417,"MK","MK","MK",23,24,0.6,13.9,0,"low",0,2.19357962321764,31.1662835249042,0.693147180559945,-1.30476846663793,6,1,1,0,0,0,0,0,1,0,-2.3690932311622,0,0
"3636","US",2007,0,2006-07-17,2006,214,74,83.1,0,2,"investigative",2,4.30406509320417,"MK","MK","MK",23,24,0.6,13.9,0,"low",0,2.19357962321764,31.1662835249042,0.693147180559945,-1.30476846663793,6,1,1,0,0,0,0,0,1,0,-2.3690932311622,0,0
"3637","UU",2007,0,1994-05-15,1994,215,270,39.3,0,3,"self-directed",14,5.59842195899838,"MK","CU,MK","MK",11,24,13.1,6.3,1023.9,"mid",0,-0.889200119197219,-12.6337164750958,2.63905732961526,0.641141682417383,6,1,3,1,0,1,0,1,0,0,-2.3690932311622,0,0
"3638","UU",2007,0,1994-05-15,1994,215,270,39.3,0,1,"foraging",14,5.59842195899838,"MK","CU,MK","MK",11,24,13.1,6.3,1023.9,"mid",0,-0.889200119197219,-12.6337164750958,2.63905732961526,0.641141682417383,6,1,3,1,0,1,0,1,0,0,-2.3690932311622,0,0
"3639","UU",2007,0,1994-05-15,1994,215,270,39.3,0,2,"investigative",14,5.59842195899838,"MK","CU,MK","MK",11,24,13.1,6.3,1023.9,"mid",0,-0.889200119197219,-12.6337164750958,2.63905732961526,0.641141682417383,6,1,3,1,0,1,0,1,0,0,-2.3690932311622,0,0
"3640","UU",2007,0,1994-05-15,1994,215,270,39.3,0,4,"social",14,5.59842195899838,"MK","CU,MK","MK",11,24,13.1,6.3,1023.9,"mid",0,-0.889200119197219,-12.6337164750958,2.63905732961526,0.641141682417383,6,1,3,1,0,1,0,1,0,0,-2.3690932311622,0,0
"3641","UU",2008,0,1994-05-15,1994,215,145,43.2,0,4,"social",15,4.97673374242057,"MK","MK","MK",9,17,14.1,7.9,873.3,"mid",0,-0.614706032543841,-8.73371647509578,2.70805020110221,0.710134553904335,6,2,3,1,0,1,0,1,0,0,-9.3690932311622,0,0
"3642","UU",2008,0,1994-05-15,1994,215,145,43.2,0,3,"self-directed",15,4.97673374242057,"MK","MK","MK",9,17,14.1,7.9,873.3,"mid",0,-0.614706032543841,-8.73371647509578,2.70805020110221,0.710134553904335,6,2,3,1,0,1,0,1,0,0,-9.3690932311622,0,0
"3643","UU",2008,0,1994-05-15,1994,215,145,43.2,0,2,"investigative",15,4.97673374242057,"MK","MK","MK",9,17,14.1,7.9,873.3,"mid",0,-0.614706032543841,-8.73371647509578,2.70805020110221,0.710134553904335,6,2,3,1,0,1,0,1,0,0,-9.3690932311622,0,0
"3644","UU",2008,0,1994-05-15,1994,215,145,43.2,0,1,"foraging",15,4.97673374242057,"MK","MK","MK",9,17,14.1,7.9,873.3,"mid",0,-0.614706032543841,-8.73371647509578,2.70805020110221,0.710134553904335,6,2,3,1,0,1,0,1,0,0,-9.3690932311622,0,0
"3645","UU",2009,0,1994-05-15,1994,215,222,42.6,0,3,"self-directed",16,5.40267738187228,"MK","MK","MK",8,18,15.1,8.1,780.3,"mid",0,-0.656935892028976,-9.33371647509578,2.77258872223978,0.774673075041906,6,3,3,1,0,1,0,1,0,0,-8.3690932311622,0,0
"3646","UU",2009,0,1994-05-15,1994,215,222,42.6,0,2,"investigative",16,5.40267738187228,"MK","MK","MK",8,18,15.1,8.1,780.3,"mid",0,-0.656935892028976,-9.33371647509578,2.77258872223978,0.774673075041906,6,3,3,1,0,1,0,1,0,0,-8.3690932311622,0,0
"3647","UU",2009,0,1994-05-15,1994,215,222,42.6,0,4,"social",16,5.40267738187228,"MK","MK","MK",8,18,15.1,8.1,780.3,"mid",0,-0.656935892028976,-9.33371647509578,2.77258872223978,0.774673075041906,6,3,3,1,0,1,0,1,0,0,-8.3690932311622,0,0
"3648","UU",2009,0,1994-05-15,1994,215,222,42.6,0,1,"foraging",16,5.40267738187228,"MK","MK","MK",8,18,15.1,8.1,780.3,"mid",0,-0.656935892028976,-9.33371647509578,2.77258872223978,0.774673075041906,6,3,3,1,0,1,0,1,0,0,-8.3690932311622,0,0
"3649","UU",2010,0,1994-05-15,1994,215,67,24.3,0,1,"foraging",17,4.20469261939097,"MK","MK","MK",11,19,15.8,8.3,844,"mid",0,-1.9449466063256,-27.6337164750958,2.83321334405622,0.835297696858341,6,4,3,1,0,1,0,1,0,0,-7.3690932311622,0,0
"3650","UU",2010,0,1994-05-15,1994,215,67,24.3,0,3,"self-directed",17,4.20469261939097,"MK","MK","MK",11,19,15.8,8.3,844,"mid",0,-1.9449466063256,-27.6337164750958,2.83321334405622,0.835297696858341,6,4,3,1,0,1,0,1,0,0,-7.3690932311622,0,0
"3651","UU",2010,0,1994-05-15,1994,215,67,24.3,0,2,"investigative",17,4.20469261939097,"MK","MK","MK",11,19,15.8,8.3,844,"mid",0,-1.9449466063256,-27.6337164750958,2.83321334405622,0.835297696858341,6,4,3,1,0,1,0,1,0,0,-7.3690932311622,0,0
"3652","UU",2010,0,1994-05-15,1994,215,67,24.3,0,4,"social",17,4.20469261939097,"MK","MK","MK",11,19,15.8,8.3,844,"mid",0,-1.9449466063256,-27.6337164750958,2.83321334405622,0.835297696858341,6,4,3,1,0,1,0,1,0,0,-7.3690932311622,0,0
"3653","VD",2007,0,2004-05-28,2004,216,1247,55.5,0,4,"social",4,7.12849594568004,"AA","AA","AA",15,28,3.1,14.7,430.4,"mid",0,0.251006086901429,3.56628352490421,1.38629436111989,-0.611621286077985,1,1,1,0,0,0,0,1,0,0,1.6309067688378,0,0
"3654","VD",2007,0,2004-05-28,2004,216,1247,55.5,0,1,"foraging",4,7.12849594568004,"AA","AA","AA",15,28,3.1,14.7,430.4,"mid",0,0.251006086901429,3.56628352490421,1.38629436111989,-0.611621286077985,1,1,1,0,0,0,0,1,0,0,1.6309067688378,0,0
"3655","VD",2007,0,2004-05-28,2004,216,1247,55.5,0,2,"investigative",4,7.12849594568004,"AA","AA","AA",15,28,3.1,14.7,430.4,"mid",0,0.251006086901429,3.56628352490421,1.38629436111989,-0.611621286077985,1,1,1,0,0,0,0,1,0,0,1.6309067688378,0,0
"3656","VD",2007,0,2004-05-28,2004,216,1247,55.5,0,3,"self-directed",4,7.12849594568004,"AA","AA","AA",15,28,3.1,14.7,430.4,"mid",0,0.251006086901429,3.56628352490421,1.38629436111989,-0.611621286077985,1,1,1,0,0,0,0,1,0,0,1.6309067688378,0,0
"3657","VD",2008,0,2004-05-28,2004,216,1513,55.8,0,2,"investigative",5,7.32184971378836,"AA","AA","AA",11,28,4.1,10.8,833.2,"mid",0,0.272121016643996,3.86628352490421,1.6094379124341,-0.388477734763775,1,2,2,0,0,0,0,1,0,0,1.6309067688378,0,0
"3658","VD",2008,0,2004-05-28,2004,216,1513,55.8,0,3,"self-directed",5,7.32184971378836,"AA","AA","AA",11,28,4.1,10.8,833.2,"mid",0,0.272121016643996,3.86628352490421,1.6094379124341,-0.388477734763775,1,2,2,0,0,0,0,1,0,0,1.6309067688378,0,0
"3659","VD",2008,0,2004-05-28,2004,216,1513,55.8,0,1,"foraging",5,7.32184971378836,"AA","AA","AA",11,28,4.1,10.8,833.2,"mid",0,0.272121016643996,3.86628352490421,1.6094379124341,-0.388477734763775,1,2,2,0,0,0,0,1,0,0,1.6309067688378,0,0
"3660","VD",2008,0,2004-05-28,2004,216,1513,55.8,0,4,"social",5,7.32184971378836,"AA","AA","AA",11,28,4.1,10.8,833.2,"mid",0,0.272121016643996,3.86628352490421,1.6094379124341,-0.388477734763775,1,2,2,0,0,0,0,1,0,0,1.6309067688378,0,0
"3661","VD",2009,0,2004-05-28,2004,216,1787,48.5,0,4,"social",6,7.48829351515943,"AA","AA","AA",15,30,5.1,10.9,798.6,"mid",0,-0.241675607091814,-3.43371647509579,1.79175946922805,-0.20615617796982,1,3,2,1,0,1,0,1,0,0,3.6309067688378,0,0
"3662","VD",2009,0,2004-05-28,2004,216,1787,48.5,0,2,"investigative",6,7.48829351515943,"AA","AA","AA",15,30,5.1,10.9,798.6,"mid",0,-0.241675607091814,-3.43371647509579,1.79175946922805,-0.20615617796982,1,3,2,1,0,1,0,1,0,0,3.6309067688378,0,0
"3663","VD",2009,0,2004-05-28,2004,216,1787,48.5,0,1,"foraging",6,7.48829351515943,"AA","AA","AA",15,30,5.1,10.9,798.6,"mid",0,-0.241675607091814,-3.43371647509579,1.79175946922805,-0.20615617796982,1,3,2,1,0,1,0,1,0,0,3.6309067688378,0,0
"3664","VD",2009,0,2004-05-28,2004,216,1787,48.5,0,3,"self-directed",6,7.48829351515943,"AA","AA","AA",15,30,5.1,10.9,798.6,"mid",0,-0.241675607091814,-3.43371647509579,1.79175946922805,-0.20615617796982,1,3,2,1,0,1,0,1,0,0,3.6309067688378,0,0
"3665","VD",2010,0,2004-05-28,2004,216,721,37.2,0,4,"social",7,6.58063913728495,"AA","AA","AA",13,31,6.1,12.6,737.6,"mid",0,-1.03700462739519,-14.7337164750958,1.94591014905531,-0.0520054981425622,1,4,2,1,0,1,0,1,0,0,4.6309067688378,0,0
